CustomerID,LoanID,ApplicantType,Age,EmploymentType,AnnualIncome,MonthlyIncome,LoanType,LoanAmount,LoanTenureMonths,InterestRate,CollateralValue,CreditScore,PastDefaults,NumOpenAccounts,BusinessRevenue,ProfitMargin,BusinessYears,ProbDefault
CUST104774,LN204774,Personal,52,Salaried,567594,47299,Personal,505839,48,7.43,0,708,0,2,,,,0.076
CUST104775,LN204775,Personal,34,Self-employed,446596,37216,Home,520984,60,11.2,136266,619,0,1,,,,0.094
CUST104776,LN204776,Personal,49,Self-employed,1155253,96271,Debt Consolidation,591995,60,11.32,1026463,679,0,1,,,,0
CUST104777,LN204777,Personal,23,Unemployed,882097,73508,Personal,172620,60,15.76,677198,655,0,1,,,,0
CUST104778,LN204778,Personal,55,Salaried,80000,6667,Wedding,199718,48,11.65,1170589,613,0,2,,,,0.156
CUST104779,LN204779,Personal,54,Salaried,730803,60900,Home,361646,48,11.01,1569298,681,0,4,,,,0.013
CUST104780,LN204780,Personal,33,Self-employed,249367,20781,Wedding,552622,60,10.22,240025,769,0,1,,,,0.131
CUST104781,LN204781,Business,69,Salaried,8937561,744797,Invoice Discounting,5973994,120,19.3,4947435,532,0,2,5963050,11.34,20,0.052
CUST104782,LN204782,Personal,55,Self-employed,1024605,85384,Wedding,301420,24,9.02,32223,733,2,2,,,,0.116
CUST104783,LN204783,Personal,62,Salaried,80000,6667,Wedding,133635,60,11.34,573332,713,0,3,,,,0.029
CUST104784,LN204784,Personal,32,Salaried,923709,76976,Wedding,284292,36,8.37,559886,655,0,5,,,,0.005
CUST104785,LN204785,Personal,24,Self-employed,220989,18416,Car,66609,24,10.6,210081,654,0,0,,,,0.011
CUST104786,LN204786,Personal,54,Salaried,1045679,87140,Debt Consolidation,645658,72,12.96,1050613,835,0,1,,,,0
CUST104788,LN204788,Personal,49,Salaried,80000,6667,Car,331776,60,7,848657,683,0,1,,,,0.18
CUST104789,LN204789,Business,28,Self-employed,7834978,652915,Business Expansion,1975841,12,12.63,0,554,0,3,50000,10.88,21,0.064
CUST104790,LN204790,Personal,52,Salaried,190985,15915,Wedding,20000,36,7,477916,676,0,0,,,,0
CUST104791,LN204791,Business,37,Business-owner,5066345,422195,Business Expansion,3137399,84,8.76,4748568,667,1,0,966585,10.84,30,0.086
CUST104792,LN204792,Personal,63,Salaried,741060,61755,Car,493755,60,10.67,238357,747,0,3,,,,0
CUST104793,LN204793,Business,67,Salaried,9738548,811546,Business Expansion,8744543,120,12.49,7167737,747,0,4,3860175,11.64,25,0.007
CUST104794,LN204794,Personal,45,Self-employed,298668,24889,Car,247432,72,11.35,685806,741,0,2,,,,0.008
CUST104795,LN204795,Personal,49,Salaried,437000,36417,Personal,256142,36,13.37,220010,666,0,0,,,,0.001
CUST104796,LN204796,Personal,36,Self-employed,940798,78400,Medical,404490,36,8.45,463942,708,0,1,,,,0.009
CUST104797,LN204797,Business,40,Business-owner,6879673,573306,Working Capital,1874640,36,10.03,298694,846,1,0,5344633,9.77,6,0.075
CUST104798,LN204798,Personal,62,Self-employed,429997,35833,Medical,184311,60,11.4,450904,746,1,0,,,,0.012
CUST104799,LN204799,Personal,48,Salaried,515216,42935,Car,26556,24,14.44,166485,691,0,1,,,,0
CUST104800,LN204800,Personal,45,Salaried,383036,31920,Debt Consolidation,169783,60,8.61,838897,684,0,4,,,,0
CUST104801,LN204801,Personal,56,Salaried,684906,57075,Car,65786,60,8.73,816390,779,0,3,,,,0
CUST104802,LN204802,Personal,39,Salaried,752234,62686,Debt Consolidation,20000,48,10.38,563783,677,3,3,,,,0.124
CUST104803,LN204803,Personal,49,Business-owner,717603,59800,Wedding,402870,72,10.33,823174,763,0,1,,,,0
CUST104804,LN204804,Personal,50,Salaried,388002,32333,Personal,233337,36,12.79,623143,610,0,4,,,,0.022
CUST104805,LN204805,Personal,55,Self-employed,525436,43786,Car,272043,60,10.04,602065,688,1,3,,,,0.014
CUST104807,LN204807,Business,31,Salaried,4273546,356129,Working Capital,567357,60,14.28,0,526,0,0,10670783,5.23,32,0.049
CUST104808,LN204808,Personal,45,Salaried,552890,46074,Personal,726187,12,9.6,660590,793,0,1,,,,0.245
CUST104809,LN204809,Personal,63,Salaried,540205,45017,Debt Consolidation,466468,60,12.78,1189733,659,0,1,,,,0.024
CUST104810,LN204810,Personal,27,Salaried,490414,40868,Medical,108519,60,12.63,315691,658,0,2,,,,0
CUST104811,LN204811,Personal,61,Business-owner,664802,55400,Wedding,230404,72,11.05,525582,709,0,5,,,,0
CUST104812,LN204812,Personal,62,Salaried,1012457,84371,Car,593771,12,8.64,803106,703,0,0,,,,0.12
CUST104813,LN204813,Business,25,Business-owner,4013690,334474,Business Expansion,124867,84,12.08,7670032,751,0,6,50000,22.04,30,0
CUST104814,LN204814,Business,41,Unemployed,800349,66696,Equipment Finance,414718,84,20.66,0,772,0,3,10299257,12.35,31,0
CUST104815,LN204815,Personal,49,Business-owner,367560,30630,Wedding,129598,36,12.49,1192790,695,0,0,,,,0
CUST104816,LN204816,Business,43,Salaried,2195615,182968,Equipment Finance,8118822,120,15.62,6018109,807,0,1,50000,-0.21,33,0.143
CUST104817,LN204817,Personal,61,Salaried,354255,29521,Home,569275,60,12.2,0,729,1,1,,,,0.14
CUST104818,LN204818,Personal,63,Business-owner,567092,47258,Debt Consolidation,303432,36,8.4,316237,657,0,5,,,,0
CUST104820,LN204820,Personal,50,Self-employed,705185,58765,Personal,307028,24,9.91,222902,660,0,0,,,,0.076
CUST104821,LN204821,Business,62,Unemployed,3198092,266508,Working Capital,6685595,60,16.63,6472645,763,0,1,50000,-19.58,15,0.119
CUST104822,LN204822,Personal,42,Salaried,754822,62902,Debt Consolidation,352734,36,10.57,977108,662,0,2,,,,0
CUST104823,LN204823,Business,35,Self-employed,4050879,337573,Invoice Discounting,5815249,120,13.65,10598317,518,0,1,10788866,-1.73,13,0.088
CUST104824,LN204824,Personal,31,Salaried,473026,39419,Wedding,174007,72,10.29,852315,696,0,2,,,,0
CUST104825,LN204825,Business,67,Salaried,9741016,811751,Invoice Discounting,6268470,60,13.79,3212015,726,0,0,3233808,0.34,18,0
CUST104826,LN204826,Personal,36,Salaried,581190,48432,Medical,236224,36,14.29,530454,643,0,3,,,,0
CUST104828,LN204828,Business,59,Self-employed,818396,68200,Invoice Discounting,7737172,48,10.53,3188361,734,0,2,5840427,28.72,23,0.482
CUST104829,LN204829,Business,32,Salaried,500029,41669,Invoice Discounting,2331402,84,19.33,1725750,694,1,1,3918427,-0.04,8,0.24
CUST104830,LN204830,Personal,46,Business-owner,1263520,105293,Wedding,320172,60,11.51,274818,713,0,3,,,,0
CUST104832,LN204832,Personal,44,Salaried,545263,45439,Wedding,42168,60,11.97,217917,643,0,0,,,,0
CUST104833,LN204833,Personal,37,Self-employed,460708,38392,Wedding,20000,36,10.09,537717,778,0,2,,,,0
CUST104834,LN204834,Personal,57,Salaried,1001504,83459,Wedding,20000,24,13.94,379470,639,0,3,,,,0
CUST104836,LN204836,Business,30,Salaried,4453762,371147,Equipment Finance,3050079,60,8,12776640,788,0,1,8011176,22.75,10,0.004
CUST104837,LN204837,Personal,42,Salaried,594826,49569,Debt Consolidation,316320,36,12.73,906036,714,0,4,,,,0
CUST104839,LN204839,Personal,28,Salaried,1022448,85204,Personal,309249,60,9.61,255609,822,0,1,,,,0
CUST104840,LN204840,Business,57,Business-owner,2826020,235502,Business Expansion,2681948,60,12.19,827929,769,0,4,2711032,9.06,17,0.003
CUST104841,LN204841,Personal,23,Salaried,703196,58600,Debt Consolidation,194103,12,10.85,0,784,0,0,,,,0.013
CUST104842,LN204842,Personal,41,Salaried,338092,28174,Car,150456,36,9.57,328953,595,0,2,,,,0
CUST104843,LN204843,Personal,21,Salaried,495603,41300,Car,539924,48,10.95,752716,749,2,1,,,,0.137
CUST104844,LN204844,Personal,64,Business-owner,626695,52225,Wedding,252869,60,10.79,676310,697,0,0,,,,0.004
CUST104845,LN204845,Personal,31,Salaried,313862,26155,Personal,271884,36,11.83,681345,766,1,2,,,,0.128
CUST104846,LN204846,Personal,51,Salaried,651237,54270,Medical,25150,72,9.49,39565,679,0,4,,,,0
CUST104847,LN204847,Personal,32,Salaried,547325,45610,Home,399995,48,12.07,254057,656,0,3,,,,0.066
CUST104848,LN204848,Personal,61,Self-employed,816702,68058,Personal,551960,24,10.44,6285,672,0,3,,,,0.083
CUST104849,LN204849,Personal,23,Salaried,1041083,86757,Debt Consolidation,530573,72,10.2,1116636,651,0,1,,,,0
CUST104851,LN204851,Personal,38,Salaried,679382,56615,Debt Consolidation,413054,36,11.56,976731,626,0,1,,,,0.002
CUST104852,LN204852,Personal,24,Business-owner,466856,38905,Debt Consolidation,353379,60,9.73,611810,749,0,4,,,,0
CUST104853,LN204853,Personal,33,Salaried,742218,61852,Car,416006,48,11.89,410596,806,1,2,,,,0.107
CUST104854,LN204854,Business,65,Self-employed,5966554,497213,Business Expansion,11465261,120,16.91,1443841,617,0,1,10804173,7.92,30,0.098
CUST104855,LN204855,Personal,55,Salaried,230475,19206,Wedding,321188,60,10.93,47816,688,0,1,,,,0.078
CUST104856,LN204856,Personal,35,Salaried,649009,54084,Personal,100370,72,8.32,770187,682,0,2,,,,0
CUST104857,LN204857,Business,35,Salaried,7534857,627905,Working Capital,6746087,48,10.9,1183944,632,0,7,1915083,21.69,33,0.089
CUST104858,LN204858,Personal,47,Salaried,760890,63408,Wedding,380622,24,13.69,635205,635,0,3,,,,0.009
CUST104859,LN204859,Business,47,Salaried,4926841,410570,Business Expansion,237559,84,17.8,10680960,631,0,2,9369510,32.11,5,0
CUST104860,LN204860,Personal,26,Salaried,260070,21673,Personal,341852,36,9.85,382876,649,0,1,,,,0.105
CUST104861,LN204861,Business,65,Salaried,4666956,388913,Invoice Discounting,4825157,48,10.93,4091168,535,0,2,2164886,-12.62,17,0.095
CUST104862,LN204862,Personal,30,Business-owner,878912,73243,Debt Consolidation,394244,36,13.79,1106616,676,0,3,,,,0
CUST104863,LN204863,Personal,33,Salaried,665675,55473,Wedding,562477,48,10.68,227609,753,0,4,,,,0.019
CUST104864,LN204864,Personal,26,Salaried,512673,42723,Debt Consolidation,44399,48,9.31,1139596,644,0,1,,,,0
CUST104866,LN204866,Business,49,Self-employed,4961241,413437,Invoice Discounting,8604022,36,8,2065741,731,0,1,4815546,27.5,20,0.146
CUST104867,LN204867,Business,58,Self-employed,2489188,207432,Invoice Discounting,4492273,48,8.21,1280745,663,0,5,50000,19.97,20,0.117
CUST104868,LN204868,Personal,64,Unemployed,665438,55453,Medical,67904,36,11.37,556078,620,0,2,,,,0
CUST104869,LN204869,Business,57,Self-employed,150000,12500,Invoice Discounting,6832543,60,11.59,619280,754,0,0,8275082,12.94,33,0.9
CUST104870,LN204870,Personal,52,Salaried,633776,52815,Home,255162,12,12.56,11782,598,0,2,,,,0.104
CUST104871,LN204871,Business,44,Unemployed,4011904,334325,Equipment Finance,7269384,84,8.26,1590838,810,0,1,1853898,14.27,11,0.019
CUST104872,LN204872,Business,60,Salaried,3398523,283210,Working Capital,4463591,84,15.47,6082666,713,0,1,50000,5.85,27,0.024
CUST104873,LN204873,Personal,25,Business-owner,396242,33020,Debt Consolidation,117705,48,11.96,136283,736,0,1,,,,0
CUST104874,LN204874,Personal,55,Business-owner,722037,60170,Home,76866,36,14.62,1096835,726,0,3,,,,0
CUST104875,LN204875,Business,25,Salaried,2334888,194574,Working Capital,10765591,60,20.08,16151399,566,0,1,7181625,15.07,34,0.254
CUST104876,LN204876,Business,58,Salaried,5142724,428560,Working Capital,8528551,48,12.69,479475,674,1,0,6262144,8.46,11,0.141
CUST104877,LN204877,Personal,42,Self-employed,876957,73080,Car,402000,12,13.15,867785,645,0,2,,,,0.113
CUST104878,LN204878,Personal,37,Salaried,1036629,86386,Wedding,424936,48,9.82,906641,734,1,1,,,,0.017
CUST104879,LN204879,Business,65,Business-owner,3154163,262847,Business Expansion,1247121,48,18.21,4049628,734,0,0,12757916,-4.4,16,0.011
CUST104880,LN204880,Business,28,Salaried,4530154,377513,Equipment Finance,7533552,84,16.54,4613713,800,0,1,50000,9.33,29,0.028
CUST104881,LN204881,Business,53,Business-owner,6873118,572760,Invoice Discounting,2625070,36,19.78,2564402,772,0,1,1128575,3.62,15,0
CUST104882,LN204882,Personal,41,Salaried,632639,52720,Personal,101116,36,12.32,561304,732,3,3,,,,0.143
CUST104883,LN204883,Personal,23,Self-employed,1026707,85559,Debt Consolidation,359585,60,16.46,563841,636,0,3,,,,0
CUST104884,LN204884,Personal,42,Salaried,598856,49905,Medical,113227,12,12.96,165623,707,0,3,,,,0.01
CUST104885,LN204885,Personal,35,Salaried,543601,45300,Debt Consolidation,47803,60,11.44,389303,753,0,1,,,,0
CUST104886,LN204886,Business,29,Salaried,1876973,156414,Invoice Discounting,2657001,60,16.41,4292263,673,0,2,50000,25.39,3,0.031
CUST104887,LN204887,Business,36,Self-employed,4393412,366118,Business Expansion,50000,60,11.07,3659144,635,2,0,4232495,38.53,16,0.09
CUST104888,LN204888,Personal,56,Salaried,755841,62987,Debt Consolidation,528667,48,8.68,0,651,0,4,,,,0.073
CUST104889,LN204889,Personal,28,Salaried,687767,57314,Personal,329275,48,13.15,1073469,628,0,2,,,,0
CUST104890,LN204890,Personal,33,Self-employed,431497,35958,Personal,681695,48,12.94,618711,633,0,2,,,,0.099
CUST104891,LN204891,Business,34,Salaried,6401236,533436,Invoice Discounting,50000,60,12.95,4580516,592,0,0,1866989,17.1,20,0
CUST104892,LN204892,Business,41,Salaried,150000,12500,Business Expansion,2979894,48,10.49,3459229,766,0,5,6909222,14.74,15,0.9
CUST104893,LN204893,Business,60,Salaried,5911180,492598,Business Expansion,2935522,84,15.41,9168780,562,1,2,6129118,-10.77,12,0.081
CUST104895,LN204895,Business,59,Self-employed,3394892,282908,Invoice Discounting,50000,120,11.18,5534985,735,0,1,1699909,11.83,29,0
CUST104896,LN204896,Personal,52,Salaried,454112,37843,Debt Consolidation,648920,36,11.18,822232,711,0,4,,,,0.052
CUST104897,LN204897,Personal,22,Salaried,1028405,85700,Medical,260488,24,8.88,368224,672,0,1,,,,0
CUST104898,LN204898,Business,29,Business-owner,5451209,454267,Equipment Finance,9054763,36,8.99,7180717,614,0,2,991567,-2.46,22,0.14
CUST104899,LN204899,Personal,53,Self-employed,877167,73097,Home,318259,24,7.69,0,764,0,1,,,,0.015
CUST104900,LN204900,Personal,39,Salaried,798106,66509,Medical,290657,72,12.98,1125893,673,0,2,,,,0.003
CUST104901,LN204901,Personal,34,Salaried,532886,44407,Debt Consolidation,509001,24,10.79,366821,600,1,5,,,,0.149
CUST104903,LN204903,Business,33,Salaried,150000,12500,Working Capital,9852776,48,12.01,0,591,0,2,5596043,3.25,10,0.9
CUST104904,LN204904,Personal,36,Salaried,386049,32171,Medical,623644,12,14,185656,662,1,1,,,,0.505
CUST104905,LN204905,Personal,43,Self-employed,654259,54522,Debt Consolidation,805063,48,15.43,660702,628,0,2,,,,0.108
CUST104906,LN204906,Personal,34,Salaried,638397,53200,Medical,580753,36,9.74,0,610,0,2,,,,0.096
CUST104907,LN204907,Business,66,Self-employed,4460575,371715,Working Capital,6091615,24,13.08,0,747,0,2,7326759,14.09,4,0.15
CUST104908,LN204908,Business,64,Salaried,3375008,281251,Working Capital,5071869,48,8,5208560,784,0,3,1729187,8.06,21,0.053
CUST104909,LN204909,Business,54,Salaried,150000,12500,Invoice Discounting,5320449,36,13.19,5925833,561,0,1,10252689,7.41,15,0.9
CUST104911,LN204911,Business,68,Salaried,4192140,349345,Working Capital,50000,84,13.42,6351341,772,0,1,7910523,27.06,23,0
CUST104912,LN204912,Personal,37,Salaried,815457,67955,Wedding,291148,24,8.84,890708,750,0,1,,,,0.008
CUST104913,LN204913,Personal,64,Salaried,938327,78194,Personal,435848,36,9.65,186970,805,0,4,,,,0
CUST104914,LN204914,Personal,47,Business-owner,535203,44600,Home,834191,36,12.93,0,735,0,3,,,,0.128
CUST104915,LN204915,Personal,33,Business-owner,405544,33795,Home,258840,48,13.21,832033,729,0,2,,,,0.008
CUST104916,LN204916,Business,55,Business-owner,3594744,299562,Business Expansion,4479471,60,8,4934120,732,3,1,50000,18.65,8,0.355
CUST104917,LN204917,Personal,40,Salaried,1387655,115638,Car,686098,36,8.24,728834,633,0,3,,,,0.072
CUST104918,LN204918,Business,68,Salaried,2270259,189188,Business Expansion,4492664,84,14.93,0,641,0,4,3980631,-8.13,23,0.096
CUST104919,LN204919,Personal,29,Salaried,557131,46428,Wedding,471614,36,9.44,527663,729,0,2,,,,0.036
CUST104920,LN204920,Personal,35,Salaried,537853,44821,Home,330405,36,8.06,729992,716,0,2,,,,0.011
CUST104921,LN204921,Personal,48,Salaried,1063997,88666,Home,125212,48,13.97,0,711,0,2,,,,0
CUST104922,LN204922,Personal,35,Business-owner,493072,41089,Wedding,722810,36,13.31,411554,650,0,1,,,,0.128
CUST104923,LN204923,Personal,40,Self-employed,743785,61982,Medical,364107,60,9.31,929139,710,0,4,,,,0
CUST104924,LN204924,Personal,56,Self-employed,520588,43382,Personal,582079,48,11.1,782478,675,1,1,,,,0.12
CUST104925,LN204925,Personal,58,Salaried,627360,52280,Medical,272560,60,8.8,1402609,736,1,4,,,,0.026
CUST104926,LN204926,Personal,23,Self-employed,199796,16650,Home,391992,36,11.97,0,661,0,3,,,,0.153
CUST104927,LN204927,Personal,36,Self-employed,694470,57873,Wedding,174875,60,7.17,392345,731,0,5,,,,0
CUST104928,LN204928,Personal,58,Salaried,766809,63901,Car,695465,48,12.13,265422,561,0,2,,,,0.086
CUST104929,LN204929,Business,39,Business-owner,6975447,581287,Invoice Discounting,7430772,60,9.56,9252543,701,0,2,12659650,-2.85,30,0.027
CUST104930,LN204930,Personal,43,Salaried,758829,63236,Wedding,138677,48,9.35,855159,753,2,0,,,,0.099
CUST104931,LN204931,Personal,46,Self-employed,1063068,88589,Home,402120,48,9.83,274673,674,0,1,,,,0
CUST104932,LN204932,Personal,64,Salaried,476670,39722,Personal,20000,60,9.26,440238,708,0,0,,,,0
CUST104933,LN204933,Business,35,Salaried,4852133,404344,Invoice Discounting,10856744,120,19.71,3315716,667,0,1,3581857,-0.67,9,0.109
CUST104934,LN204934,Business,30,Salaried,6302269,525189,Working Capital,3577953,48,13.3,0,624,1,0,402047,8.86,16,0.079
CUST104935,LN204935,Business,46,Business-owner,150000,12500,Business Expansion,2229310,84,14.17,9009574,663,0,0,644128,20.54,8,0.549
CUST104936,LN204936,Business,35,Salaried,3225274,268773,Business Expansion,3990939,84,18.43,7034886,567,0,5,50000,16.12,23,0.097
CUST104938,LN204938,Business,44,Salaried,6948793,579066,Equipment Finance,4139402,48,9.49,10625546,839,1,0,4458241,9.27,28,0.024
CUST104939,LN204939,Personal,44,Salaried,554386,46199,Wedding,685261,36,11.28,618977,633,0,2,,,,0.1
CUST104940,LN204940,Business,45,Salaried,150000,12500,Working Capital,50000,60,10.88,2097097,664,0,2,3248441,14.87,30,0
CUST104941,LN204941,Business,60,Self-employed,4004719,333727,Invoice Discounting,5173757,48,14.79,1018744,481,0,1,2621110,-2.26,24,0.103
CUST104942,LN204942,Personal,26,Salaried,534224,44519,Medical,678977,60,9.34,657211,729,0,2,,,,0.011
CUST104943,LN204943,Personal,43,Business-owner,343686,28641,Wedding,425933,12,13.69,489604,642,1,1,,,,0.255
CUST104944,LN204944,Personal,45,Self-employed,227821,18985,Wedding,20000,36,9.37,859898,717,1,0,,,,0.024
CUST104945,LN204945,Business,25,Business-owner,4882240,406853,Business Expansion,4616255,120,8,0,643,0,6,50000,4.43,12,0.046
CUST104946,LN204946,Business,34,Business-owner,4461778,371815,Equipment Finance,5107209,60,17.31,4795059,659,0,1,3933987,22.56,7,0.08
CUST104947,LN204947,Business,68,Salaried,4497391,374783,Equipment Finance,2908943,48,15.76,1600652,729,0,3,4021063,10.04,19,0.003
CUST104948,LN204948,Business,58,Salaried,3858138,321512,Working Capital,2368560,60,12.97,6084839,609,0,0,6949661,1.49,26,0.008
CUST104949,LN204949,Business,31,Salaried,7842021,653502,Working Capital,4162017,48,13.66,812279,451,0,0,6068881,1.36,13,0.069
CUST104950,LN204950,Business,68,Business-owner,8155157,679596,Working Capital,7028212,48,17.57,2410879,757,0,2,8675940,23.61,18,0.017
CUST104951,LN204951,Personal,44,Salaried,568313,47359,Personal,209187,24,13.48,1038234,689,3,7,,,,0.158
CUST104952,LN204952,Personal,31,Salaried,241321,20110,Home,509407,24,9.27,1267149,657,2,1,,,,0.446
CUST104953,LN204953,Personal,57,Business-owner,445676,37140,Home,480812,72,14.06,644481,719,0,3,,,,0.002
CUST104954,LN204954,Personal,36,Self-employed,925117,77093,Car,317571,60,13.77,1213970,617,0,2,,,,0
CUST104955,LN204955,Business,42,Unemployed,3623410,301951,Working Capital,1798721,60,14.85,15198729,667,1,2,5980548,0.34,18,0.081
CUST104956,LN204956,Business,68,Salaried,5599158,466596,Working Capital,15660610,36,8,7143915,706,0,2,2450551,32.54,23,0.188
CUST104957,LN204957,Business,38,Self-employed,7994089,666174,Business Expansion,7925896,48,8,1817557,653,0,0,50000,6.06,34,0.075
CUST104958,LN204958,Personal,38,Business-owner,461193,38433,Medical,497455,72,11.32,636454,631,0,3,,,,0.006
CUST104959,LN204959,Personal,35,Self-employed,512570,42714,Home,134054,48,12.39,242311,683,0,0,,,,0
CUST104960,LN204960,Business,51,Self-employed,7946660,662222,Working Capital,2104166,36,14.2,8463922,686,0,4,6864923,-6.78,29,0.003
CUST104961,LN204961,Business,67,Self-employed,7204188,600349,Invoice Discounting,50000,36,14.11,7798275,598,0,2,1003091,34.78,16,0
CUST104962,LN204962,Personal,33,Salaried,525171,43764,Home,98002,48,11.34,695844,697,0,2,,,,0
CUST104963,LN204963,Personal,27,Business-owner,451779,37648,Personal,397861,12,13.33,659996,719,0,1,,,,0.186
CUST104964,LN204964,Business,62,Salaried,9143707,761976,Equipment Finance,582035,120,11.22,6085059,748,0,3,8967190,-12.89,22,0
CUST104965,LN204965,Personal,52,Unemployed,589501,49125,Car,508707,60,8.11,198726,654,0,2,,,,0.077
CUST104966,LN204966,Personal,56,Self-employed,329394,27449,Debt Consolidation,380503,48,13.57,73618,707,0,5,,,,0.101
CUST104967,LN204967,Business,39,Salaried,4422151,368513,Working Capital,8437706,60,13.41,2782218,704,0,0,50000,-5.74,22,0.118
CUST104968,LN204968,Business,31,Salaried,1536926,128077,Invoice Discounting,5713671,24,16.2,5367764,769,0,4,8474570,34.04,3,0.375
CUST104970,LN204970,Personal,50,Salaried,592546,49379,Car,572807,60,8.89,280919,847,0,5,,,,0.014
CUST104971,LN204971,Business,32,Self-employed,1626722,135560,Equipment Finance,7124357,48,12.48,14515441,619,0,0,4530399,13.65,7,0.245
CUST104972,LN204972,Personal,28,Salaried,799865,66655,Home,138270,48,11.39,57379,746,2,0,,,,0.115
CUST104973,LN204973,Personal,35,Salaried,605646,50470,Wedding,207840,60,12.87,145995,733,0,4,,,,0
CUST104974,LN204974,Business,61,Salaried,3673745,306145,Equipment Finance,3047943,36,11.92,3911593,625,0,1,5908670,28.43,10,0.093
CUST104975,LN204975,Business,67,Business-owner,3179388,264949,Working Capital,4104093,48,8,0,442,0,1,8431094,31.04,17,0.089
CUST104976,LN204976,Personal,34,Self-employed,952083,79340,Wedding,474859,60,10.86,589381,697,0,2,,,,0
CUST104977,LN204977,Business,65,Business-owner,7319039,609920,Working Capital,3597808,60,8,5773601,697,0,1,4226749,-4.04,16,0
CUST104978,LN204978,Personal,52,Unemployed,952507,79376,Car,242038,36,10.64,318615,784,0,0,,,,0.003
CUST104979,LN204979,Business,31,Business-owner,5520025,460002,Working Capital,2751282,84,9.48,2482790,654,0,4,5291961,6.29,23,0
CUST104980,LN204980,Personal,47,Business-owner,627906,52326,Debt Consolidation,731426,60,10.25,240504,750,0,4,,,,0.02
CUST104981,LN204981,Business,67,Business-owner,304894,25408,Working Capital,4183982,120,8,12439245,839,0,1,50000,1.65,10,0.347
CUST104982,LN204982,Business,38,Salaried,7053901,587825,Working Capital,4575535,120,9.5,2256822,743,0,0,8934858,14.72,16,0
CUST104983,LN204983,Personal,35,Business-owner,881130,73427,Wedding,20000,36,11.29,282372,718,0,0,,,,0
CUST104984,LN204984,Business,51,Salaried,1339972,111664,Business Expansion,3813019,48,20.69,0,713,2,2,5317267,21.4,14,0.413
CUST104985,LN204985,Personal,45,Salaried,518944,43245,Wedding,513633,60,12.14,397586,770,0,2,,,,0.021
CUST104986,LN204986,Personal,47,Business-owner,268274,22356,Car,525570,36,11.6,798003,625,1,4,,,,0.169
CUST104987,LN204987,Personal,36,Salaried,458324,38194,Car,181243,12,10.75,545320,697,0,1,,,,0.033
CUST104988,LN204988,Personal,59,Salaried,971859,80988,Debt Consolidation,470783,60,11.17,101794,741,0,0,,,,0
CUST104989,LN204989,Business,26,Self-employed,1397133,116428,Working Capital,2495801,60,20.62,5911580,679,0,0,6258063,8.63,34,0.052
CUST104990,LN204990,Personal,60,Salaried,436873,36406,Car,125205,72,11.28,394260,655,0,1,,,,0
CUST104991,LN204991,Personal,56,Self-employed,693135,57761,Car,308189,12,10.22,703580,708,0,2,,,,0.054
CUST104992,LN204992,Personal,25,Self-employed,481230,40103,Personal,384215,48,9.21,408019,766,0,5,,,,0.015
CUST104993,LN204993,Personal,46,Salaried,562504,46875,Wedding,56062,48,12.95,245713,612,0,4,,,,0
CUST104994,LN204994,Business,63,Business-owner,4553194,379433,Equipment Finance,1849212,84,15.83,3537718,448,0,5,50000,11.82,11,0.05
CUST104995,LN204995,Personal,56,Salaried,545673,45473,Medical,255452,36,10.14,725483,720,0,3,,,,0
CUST104996,LN204996,Personal,35,Salaried,478169,39847,Personal,457728,24,9.67,0,789,0,3,,,,0.106
CUST104997,LN204997,Personal,61,Salaried,725688,60474,Car,183766,36,13.85,513732,697,0,2,,,,0
CUST104998,LN204998,Business,29,Self-employed,2639570,219964,Equipment Finance,9707991,36,14.53,0,774,0,2,8794645,9.85,31,0.267
CUST104999,LN204999,Business,56,Business-owner,2723518,226960,Working Capital,2554102,48,8.08,2144363,600,0,5,5203455,-2.81,12,0.07
CUST105001,LN205001,Personal,44,Salaried,635873,52989,Wedding,782753,48,15.61,294319,718,0,4,,,,0.102
CUST105002,LN205002,Personal,63,Self-employed,90582,7548,Debt Consolidation,331320,72,7,245854,689,0,1,,,,0.152
CUST105003,LN205003,Personal,54,Salaried,444520,37043,Medical,315640,60,14.04,245447,684,0,4,,,,0
CUST105004,LN205004,Business,50,Self-employed,891034,74253,Equipment Finance,7390889,60,11.25,8109792,629,0,1,5050684,24.69,28,0.363
CUST105005,LN205005,Personal,62,Salaried,519122,43260,Personal,274385,12,8.65,651052,726,0,2,,,,0.069
CUST105006,LN205006,Personal,30,Business-owner,698308,58192,Home,605077,48,10.77,688178,708,0,1,,,,0.026
CUST105007,LN205007,Business,35,Salaried,2630023,219169,Working Capital,986188,48,15.02,2294204,570,0,3,7771513,14.25,6,0
CUST105008,LN205008,Personal,30,Salaried,796947,66412,Medical,727751,36,10.66,87768,597,0,0,,,,0.103
CUST105009,LN205009,Business,50,Salaried,1975389,164616,Equipment Finance,522606,36,12.66,0,588,3,1,9365156,10.74,22,0.321
CUST105010,LN205010,Business,58,Salaried,2865706,238809,Invoice Discounting,3185813,60,10.62,6790598,795,0,1,9585064,2.08,28,0.008
CUST105012,LN205012,Personal,57,Self-employed,116006,9667,Debt Consolidation,268679,48,11.34,1475374,711,1,1,,,,0.166
CUST105013,LN205013,Personal,29,Salaried,690533,57544,Wedding,512456,60,8.44,1199333,765,0,1,,,,0.013
CUST105014,LN205014,Personal,57,Self-employed,773378,64448,Wedding,20000,12,12.16,506560,742,0,2,,,,0
